"","gene","CTX-M-DSVA1","CTX-M-DSVA2","CTX-M-DSVA3","CTX-M-DSVA4","STR-M-DSVA1","STR-M-DSVA2","STR-M-DSVA3","STR-M-DSVA4"
"51112","Sytl1",5.35,9.64,2.67,5.25,0,2.81,2.68,1.35
"51113","Sytl2",1878.13,1878.08,1524.61,1743.45,841.23,850.26,514.43,594.77
"51114","Sytl3",0,1.07,2.67,0,1.34,4.22,2.68,1.35
"51115","Sytl4",10.69,17.14,25.41,23.61,49.01,170.05,79.62,146.67
"51116","Sytl5",103.35,99.64,68.21,114.13,134.95,218.54,97.52,198.03
"51117","Syvn1",529.23,673.88,679.39,674.29,817.73,810.91,976.97,1033.42
"51118","Szrd1",1489.68,1274.91,1500.54,1460.09,1502.53,1715.98,1528.97,1611.97
"51119","Szt2",637.92,669.6,742.25,637.56,601.55,633.13,582.42,545.43
"51120","T",0,1.07,2.67,0,1.34,2.11,0,0.68
"51121","T2",3.56,5.36,5.35,3.94,2.01,17.57,8.95,13.52
"51122","Taar1",0,0,0,0,0,0.7,0,0
"51123","Taar2",0,0,0,0,0,2.11,0,0
"51124","Taar3",0,0,0,0,0,0,0,0
"51125","Taar4",0,0,0,0,0,0,0,0
"51126","Taar5",0,0,0,0,0,0,0,0
"51127","Taar6",0,0,0,0,0,0,0,0
"51128","Taar7a",0,0,0,0,0,0,0,0
"51129","Taar7b",0,0,0,0,0,0,0,0
"51130","Taar7c-ps",0,0,0,0,0,0,0,0
"51131","Taar7d",0,0,0,0,0,0,0,0
"51132","Taar7e",0,0,0,0,0,0,0,0
"51133","Taar7f",0,0,0,0,0,0,0,0
"51134","Taar8a",0,0,0,0,0,0,0,0
"51135","Taar8b",0,0,0,0,0,0,0,0
"51136","Taar8c",0,0,0,0,0,0,0,0
"51137","Taar9",0,0,0,0,0,0,0,0
"51138","Tab1",441.91,523.89,440,417.17,649.22,631.72,654,635.33
"51139","Tab2",1384.54,1420.62,1475.13,1596.52,1705.96,1866.36,1676.59,1718.09
"51140","Tab3",318.96,380.33,410.58,430.29,437.06,473.62,506.38,490.69
"51141","Tac1",931.94,785.3,941.52,667.73,2973.51,2408.83,4521.6,2179.71
"51142","Tac2",103.35,80.35,123.04,65.59,185.97,238.92,157.46,367
"51143","Tac4",1.78,1.07,0,1.31,0,0,5.37,1.35
"51144","Tacc1",6167.19,5814.24,6244.23,6303.43,4655.3,4507.78,4229.94,4052.57
"51145","Tacc2",1566.3,1628.46,1646.32,1694.91,1489.11,1559.98,1681.06,1618.06
"51146","Tacc3",172.85,170.35,157.81,175.79,174.56,173.57,124.36,114.22
"51147","Taco1",324.31,269.98,294.22,270.24,298.09,309.19,319.39,364.3
"51148","Taco1os",30.29,25.71,22.74,36.73,15.44,18.97,9.84,10.81
"51149","Tacr1",8.91,30,42.8,22.3,440.42,743.45,897.34,955.69
"51150","Tacr2",0,4.29,0,1.31,3.36,0,0.89,0
"51151","Tacr3",49.89,85.71,85.59,26.24,142.33,203.78,412.44,465.01
"51152","Tacstd2",5.35,9.64,8.02,11.81,5.37,7.03,8.95,2.7
"51153","Tada1",889.17,894.58,711.49,699.22,883.53,931.77,910.76,882.02
"51154","Tada2a",384.89,439.26,378.48,384.37,465.26,425.83,398.12,406.88
"51155","Tada2b",678.91,778.87,764.98,767.43,835.86,843.23,937.6,876.62
"51156","Tada3",529.23,620.31,516.23,556.22,699.57,617.67,633.42,637.35
"51157","Taf1",327.87,295.69,338.36,356.82,352.47,444.81,289.87,457.57
"51158","Taf10",1220.61,1208.49,1103.34,1259.37,1015.12,928.26,894.66,889.46
"51159","Taf11",1024.6,899.94,850.57,877.63,786.85,770.15,884.82,810.38
"51160","Taf12",375.98,421.04,397.2,375.19,411.55,402.64,391.86,392.69
"51161","Taf13",1543.13,1334.91,1358.78,1293.48,860.7,746.96,645.05,728.6
"51162","Taf15",956.88,1194.56,1110.03,1137.37,1509.25,1389.93,1600.54,1588.99
"51163","Taf1a",126.52,140.35,144.44,152.17,134.95,191.13,114.52,145.31
"51164","Taf1b",580.9,485.32,398.54,421.1,307.49,324.64,280.03,289.28
"51165","Taf1c",178.19,185.34,171.18,204.65,212.83,195.35,207.56,198.71
"51166","Taf1d",445.48,439.26,390.52,484.07,252.44,279.67,135.09,181.81
"51167","Taf2",942.63,905.29,981.64,957.65,884.87,898.75,865.13,915.82
"51168","Taf3",245.9,318.19,339.69,321.4,379.33,349.94,430.33,411.61
"51169","Taf4",327.87,393.19,382.49,464.39,378.65,422.32,339.97,354.16
"51170","Taf4b",67.71,101.78,77.57,120.69,108.09,99.08,109.15,110.84
"51171","Taf5",174.63,158.56,124.38,150.86,146.36,129.3,143.15,136.53
"51172","Taf5l",326.09,312.84,326.32,285.98,384.03,408.27,453.59,422.42
"51173","Taf6",536.35,558.18,579.09,634.93,613.64,512.97,557.37,579.9
"51174","Taf6l",171.06,144.63,175.2,150.86,174.56,156.7,194.14,198.71
"51175","Taf7",210.27,293.55,294.22,208.58,271.91,281.78,320.29,309.55
"51176","Taf7l",3.56,1.07,1.34,0,0,0.7,0,0
"51177","Taf7l2",0,0,0,0,0,0,0,0
"51178","Taf8",251.25,243.2,295.56,331.9,313.53,319.73,322.97,302.12
"51179","Taf9",19.6,10.71,8.02,13.12,6.04,10.54,8.05,8.79
"51180","Taf9-ps",0,0,1.34,1.31,0.67,0.7,0.89,0
"51181","Taf9b",775.13,882.8,842.55,861.88,1025.19,1106.04,1077.17,1247
"51182","Tafa1",1407.71,1532.04,1204.98,1242.32,408.2,225.56,261.24,211.55
"51183","Tafa2",1135.08,1255.63,1245.1,780.55,1253.45,602.21,1392.09,969.21
"51184","Tafa3",12.47,0,4.01,1.31,5.37,3.51,1.79,2.7
"51185","Tafa4",35.64,22.5,16.05,14.43,25.51,35.84,65.31,92.6
"51186","Tafa5",1774.78,1901.65,2070.26,1862.82,2228.29,2812.18,3007.84,3150.27
"51187","Tagap",10.69,12.86,8.02,15.74,21.48,25.3,27.73,29.74
"51188","Tagap1",399.15,443.54,405.23,390.93,318.9,349.24,400.81,364.3
"51189","Tagln",108.7,87.85,116.35,68.22,145.69,203.08,377.55,178.43
"51190","Tagln2",128.3,102.85,144.44,161.36,355.83,356.27,393.65,380.52
"51191","Tagln3",5142.59,5003.22,4797.18,4485.21,4207.5,3193.74,3757.56,3434.82
"51192","Tal1",62.37,70.71,90.94,56.41,66.47,60.43,41.15,47.99
"51193","Tal2",0,6.43,5.35,0,5.37,1.41,3.58,4.06
"51194","Taldo1",1641.14,1885.58,1738.59,1910.05,2749.95,2886.67,2611.51,2737.99
"51195","Tamm41",137.21,148.92,115.01,153.49,173.21,146.16,162.83,163.56
"51196","Tanc1",256.59,348.19,295.56,339.77,402.15,368.21,491.17,429.86
"51197","Tanc2",4303.31,4355.05,4726.3,4796.12,3352.17,3004.02,4218.31,3501.06
"51198","Tango2",2510.71,2193.06,1990.02,2067.47,1432.04,1183.34,1244.47,1418
"51199","Tango6",64.15,93.21,92.28,128.56,143,180.59,167.3,189.92
"51200","Tank",1197.44,1124.92,1233.06,1159.67,757.98,676.69,680.83,646.82
"51201","Taok1",3490.76,3935.08,3897.13,3562.98,3741.57,4348.27,4284.52,4178.29
"51202","Taok2",3216.34,3377.98,3643.02,3619.39,3399.84,3537.36,3925.76,3848.46
"51203","Taok3",1001.43,1074.57,993.67,1183.29,1154.09,1113.77,1338.41,1403.13
"51204","Tap1",48.11,32.14,49.48,49.85,79.89,66.05,85.89,67.59
"51205","Tap2",71.28,64.28,70.88,101.01,159.79,152.48,162.83,134.5
"51206","Tapbp",372.42,432.83,395.86,398.8,745.9,704.8,888.4,850.93
"51207","Tapbpl",51.68,68.57,89.6,82.65,126.89,141.24,178.04,167.62
"51208","Tapt1",1008.56,1220.27,954.89,1023.24,1139.32,1137.66,1286.52,1317.29
"51209","Tarbp1",144.33,118.92,128.39,166.6,119.5,130,111.83,91.92
"51210","Tarbp2",229.87,188.56,169.85,221.7,203.43,182,152.99,127.74
"51211","Tardbp",3373.15,3538.68,3620.29,3616.77,3372.31,3403.15,3121.46,3194.21
"51212","Tarm1",0,1.07,0,0,1.34,0,11.63,6.76
"51213","Tars",548.83,588.17,600.48,578.53,801.62,820.75,832.93,841.47
"51214","Tars2",552.39,662.1,571.06,654.61,563.28,569.18,575.27,552.87
"51215","Tarsl2",1028.16,1121.71,1009.72,833.02,999.68,1037.18,1117.43,1178.73
"51216","Tas1r1",1.78,4.29,6.69,2.62,2.01,3.51,8.05,2.7
"51217","Tas1r2",0,0,0,0,0.67,0,0,0
"51218","Tas1r3",3.56,7.5,5.35,3.94,5.37,9.84,4.47,8.11
"51219","Tas2r102",0,0,0,0,0,0,0,0
"51220","Tas2r103",0,0,0,0,0,0,0,0
"51221","Tas2r104",0,0,0,0,0,0,0,0
"51222","Tas2r105",0,0,0,0,0,0,0,0
"51223","Tas2r106",0,0,0,0,0,0,0,0
"51224","Tas2r107",0,0,0,0,0,0,0,0
"51225","Tas2r108",0,0,0,0,0,0,0,0
"51226","Tas2r109",0,0,0,0,0,0,0,0
"51227","Tas2r110",0,0,0,0,0,0,0,0
"51228","Tas2r111-ps2",0,0,0,0,0,0,0,0
"51229","Tas2r113",0,0,0,0,0,0,0,0
"51230","Tas2r114",0,0,0,0,0,0,0,0
"51231","Tas2r115",0,0,0,0,0,0,0,0
"51232","Tas2r116",0,0,0,0,0,0,0,0
"51233","Tas2r117",0,0,0,0,0,0,0,0
"51234","Tas2r118",0,0,0,0,0,0,0,0
"51235","Tas2r119",0,0,0,0,0,0,0,0
"51236","Tas2r120",0,0,0,0,0,0,0,0
"51237","Tas2r121",0,0,0,0,0,0,0,0
"51238","Tas2r122",0,0,0,0,0,0,0,0
"51239","Tas2r123",0,0,0,0,0,0,0,0
"51240","Tas2r124",0,0,0,0,0,0,0,0
"51241","Tas2r125",0,0,0,0,0,0,0,0
"51242","Tas2r126",0,0,0,0,0,0,0,0
"51243","Tas2r129",0,0,0,0,0,0,0,0
"51244","Tas2r130",0,0,0,0,0,0,0,0
"51245","Tas2r131",0,0,0,0,0,0,0,0
"51246","Tas2r134",0,0,0,0,0,0,0,0
"51247","Tas2r135",0,0,1.34,0,0,0,0,0
"51248","Tas2r136",0,0,0,0,0,0,0,0
"51249","Tas2r137",0,0,1.34,0,0,0,0,0
"51250","Tas2r138",0,0,0,0,0,0,0,0
"51251","Tas2r139",0,0,0,0,0,0,0,0
"51252","Tas2r140",0,0,0,0,0,0,0,0
"51253","Tas2r141-ps4",1.78,0,0,0,0.67,0,0,0
"51254","Tas2r142-ps5",0,0,0,0,0,0,0,0
"51255","Tas2r143",0,0,0,1.31,0,0,0,0
"51256","Tas2r144",0,0,0,0,0,0,0,0
"51257","Tas2r145-ps3",0,0,0,0,0,0,0,0
"51258","Tas2r146-ps1",0,0,0,0,0,0,0,0
"51259","Tasor",883.83,1084.21,1013.73,977.33,984.23,1109.55,858.87,810.38
"51260","Tasor2",632.58,603.17,640.61,624.44,616.32,699.88,584.21,507.59
"51261","Tasp1",762.66,704.95,696.78,691.34,632.43,613.45,741.67,575.17
"51262","Tat",0,0,0,0,0,1.41,0,1.35
"51263","Tatdn1",361.73,424.26,433.31,415.86,290.7,277.56,259.45,214.93
"51264","Tatdn2",1106.57,1102.42,1003.04,1086.21,1097.7,925.45,970.7,983.4
"51265","Tatdn3",253.03,312.84,252.76,284.67,165.16,191.13,103.78,99.35
"51266","Tax1bp1",3052.41,2875.51,2730.93,2496.45,3375,3280.88,3665.42,3752.48
"51267","Tax1bp3",128.3,106.06,88.27,112.82,114.8,123.67,145.83,87.86
"51268","Taz",678.91,567.82,619.21,606.07,507.56,527.72,281.82,323.07
"51269","Tbata",151.46,145.7,106.99,184.97,63.78,4.22,0,2.03
"51270","Tbc1d1",539.92,583.89,651.3,578.53,339.72,338,373.97,339.29
"51271","Tbc1d10a",507.84,421.04,461.4,442.09,480.03,461.67,424.07,401.47
"51272","Tbc1d10b",1220.61,1308.12,1249.11,1380.06,1629.42,1478.47,1763.37,1802.57
"51273","Tbc1d10c",7.13,12.86,6.69,13.12,18.13,14.76,8.95,7.43
"51274","Tbc1d12",465.08,475.68,516.23,537.86,597.52,627.51,548.43,579.9
"51275","Tbc1d13",1265.16,1498.82,1402.91,1382.69,1699.25,1433.5,1569.23,1658.61
"51276","Tbc1d14",2261.24,2539.11,2557.07,2741.76,2594.86,2578.18,2102.45,2352.74
"51277","Tbc1d15",739.49,777.8,718.17,767.43,825.12,886.8,908.08,935.42
"51278","Tbc1d16",3326.82,3756.17,4026.85,4268.75,4976.89,6294.03,4568.13,4592.6
"51279","Tbc1d17",465.08,641.74,587.11,674.29,809.01,756.8,819.51,787.4
"51280","Tbc1d19",627.23,638.53,631.24,636.25,588.12,597.99,642.36,577.2
"51281","Tbc1d2",58.8,39.64,52.16,55.1,24.17,47.08,25.95,27.71
"51282","Tbc1d20",1815.76,1682.03,1856.28,1958.59,2073.87,1890.95,1800.95,1808.65
"51283","Tbc1d21",0,0,0,0,0,0,0,0
"51284","Tbc1d22a",588.03,657.81,611.18,646.74,708.3,600.1,556.48,604.24
"51285","Tbc1d22b",1161.8,1331.69,1231.73,1355.14,1335.36,1174.2,1322.3,1328.78
"51286","Tbc1d22bos",0,0,4.01,0,0,1.41,0,0
"51287","Tbc1d23",723.45,869.94,773.01,794.98,770.74,887.5,794.46,809.03
"51288","Tbc1d24",2307.57,2321.62,2212.03,2436.1,2068.5,1590.2,1838.52,1868.13
"51289","Tbc1d25",219.17,156.42,212.64,188.91,224.91,163.02,234.4,233.18
"51290","Tbc1d2b",222.74,251.77,306.26,318.78,392.08,563.56,485.8,483.25
"51291","Tbc1d30",1193.88,1342.41,1628.93,1336.77,1311.19,1061.77,1557.6,1298.36
"51292","Tbc1d31",67.71,61.07,82.92,94.45,113.46,150.38,88.57,108.14
"51293","Tbc1d32",352.82,344.98,329,287.29,368.58,516.48,439.28,468.38
"51294","Tbc1d4",106.91,200.34,183.22,150.86,239.01,282.48,391.86,334.56
"51295","Tbc1d5",768,858.15,940.18,914.36,824.45,878.37,917.02,994.22
"51296","Tbc1d7",433,439.26,411.91,413.23,462.58,408.27,526.95,535.3
"51297","Tbc1d8",229.87,267.84,267.48,272.86,684.13,1016.1,850.82,756.99
"51298","Tbc1d8b",176.41,138.2,131.06,167.92,137.63,130,150.3,124.36
"51299","Tbc1d9",3392.75,3430.48,3502.6,3294.05,2533.09,2432.73,2796.7,3014.42
"51300","Tbc1d9b",12270.22,11044.59,12049.8,12145.09,6626.46,5509.82,4857.1,5394.87
"51301","Tbca",2250.55,2278.77,1973.97,2083.21,1175.58,973.93,1014.54,1173.33
"51302","Tbcb",2553.47,2260.56,2129.11,2046.48,1611.3,1360.42,1500.34,1617.38
"51303","Tbcc",361.73,383.54,319.63,310.91,384.03,356.97,416.91,371.06
"51304","Tbccd1",311.83,328.91,401.21,380.44,396.78,399.83,388.28,416.34
"51305","Tbcd",849.97,1015.64,916.11,901.24,1129.92,1080.74,1130.85,1318.64
"51306","Tbce",707.42,744.59,625.89,696.59,451.16,487.67,290.76,358.22
"51307","Tbcel",2081.27,2195.2,2244.12,2236.7,1833.52,1962.62,1803.63,1926.93
"51308","Tbck",550.61,663.17,604.5,583.77,762.01,744.15,849.93,860.39
"51309","Tbk1",862.44,785.3,823.83,772.68,859.36,758.21,818.61,827.95
"51310","Tbkbp1",1414.84,1422.76,1340.05,1444.34,866.07,704.8,721.99,703.59
"51311","Tbl1x",1272.28,1403.47,1476.47,1507.31,2108.78,2389.86,2450.47,2592.67
"51312","Tbl1xr1",1543.13,1873.8,1844.25,1589.96,1704.62,1614.09,1735.64,1673.48
"51313","Tbl2",571.99,569.96,580.42,629.69,778.12,727.99,830.24,867.15
"51314","Tbl3",488.24,534.61,537.63,493.25,579.4,542.48,539.48,614.37
"51315","Tbp",514.97,528.18,538.96,528.67,458.55,497.51,446.43,449.46
"51316","Tbpl1",1699.94,1587.75,1570.08,1457.46,1438.08,1450.36,1562.97,1493.69
"51317","Tbpl2",0,0,0,0,0,0,0,0
"51318","Tbr1",2375.28,2722.31,2264.18,2601.39,1886.56,241.02,118.99,238.59
"51319","Tbrg1",1104.78,946.01,937.5,773.99,968.12,762.42,898.24,921.22
"51320","Tbrg4",630.8,628.88,559.02,619.19,606.92,543.89,609.26,607.62
"51321","Tbx1",24.95,5.36,21.4,10.49,15.44,14.76,30.42,21.63
"51322","Tbx10",0,0,0,0,0.67,0.7,0,0.68
"51323","Tbx15",37.42,26.78,28.08,110.2,21.48,10.54,47.42,17.57
"51324","Tbx18",60.58,80.35,78.91,108.88,89.96,51.3,117.2,82.46
"51325","Tbx19",1.78,2.14,1.34,1.31,0,1.41,0,1.35
"51326","Tbx2",32.07,31.07,16.05,44.6,42.97,37.24,50.1,49.34
"51327","Tbx20",0,0,0,0,2.69,0,1.79,0.68
"51328","Tbx21",0,1.07,0,2.62,2.01,9.84,0,2.7
"51329","Tbx22",5.35,3.21,2.67,2.62,0.67,4.22,2.68,0.68
"51330","Tbx3",28.51,50.35,53.5,51.16,59.08,58.32,65.31,58.8
"51331","Tbx3os1",16.04,27.86,26.75,22.3,8.73,8.43,8.95,4.73
"51332","Tbx3os2",0,0,0,0,0.67,0,0,0
"51333","Tbx4",3.56,7.5,10.7,1.31,15.44,18.27,21.47,22.98
"51334","Tbx5",0,0,0,0,0,0.7,0,0
"51335","Tbx6",3.56,10.71,12.04,6.56,3.36,2.11,8.95,0.68
"51336","Tbxa2r",3.56,21.43,22.74,7.87,25.51,23.89,31.31,25.01
"51337","Tbxas1",80.19,53.57,54.83,69.53,96.01,79.4,68.89,77.73
"51338","Tc2n",16.04,17.14,17.39,11.81,0,30.92,1.79,22.98
"51339","Tcaf1",4681.07,5385.7,5262.59,4962.72,7193.77,8130.17,8778.39,8635.71
"51340","Tcaf2",7.13,9.64,22.74,15.74,30.21,49.19,45.63,40.55
"51341","Tcaf3",0,0,0,0,0,0,0,0
"51342","Tcaim",429.44,431.76,488.14,387,480.03,526.32,538.58,538.68
"51343","Tcam1",7.13,0,4.01,11.81,5.37,5.62,0.89,8.11
"51344","Tcap",58.8,96.42,80.24,74.78,69.82,9.14,1.79,4.06
"51345","Tcea1",1370.29,1204.2,1199.63,985.2,854.66,966.91,1003.81,909.06
"51346","Tcea1-ps1",64.15,46.07,40.12,18.37,26.18,49.19,41.15,43.26
"51347","Tcea2",490.02,486.39,448.02,473.58,318.23,281.08,194.14,223.04
"51348","Tcea3",8.91,6.43,5.35,3.94,6.04,13.35,11.63,10.14
"51349","Tceal1",771.57,694.24,671.36,536.55,571.34,522.8,603.89,719.14
"51350","Tceal3",1076.27,1249.2,1183.58,1208.21,1802.64,1627.44,2148.07,1992.49
"51351","Tceal5",1439.78,1577.03,1451.06,1470.58,2055.75,1805.22,2154.34,1719.44
"51352","Tceal6",714.55,716.74,694.1,697.9,1295.75,1317.55,1520.92,1332.83
"51353","Tceal7",64.15,48.21,50.82,65.59,24.84,39.35,16.1,27.71
"51354","Tceal8",1503.93,1468.83,1453.73,1384,1352.82,1165.07,1341.99,1253.08
"51355","Tceal9",2562.38,2287.34,2118.41,1983.51,1605.25,1690.68,1769.63,1660.64
"51356","Tceanc",80.19,82.49,117.69,81.33,67.14,83.62,52.78,84.48
"51357","Tceanc2",472.21,548.53,513.55,480.14,563.28,556.53,636.1,679.93
"51358","Tcerg1",1049.54,1128.14,1130.09,1176.73,1217.87,1193.88,1250.73,1061.13
"51359","Tcerg1l",333.22,266.77,353.07,295.17,430.35,529.13,857.98,552.19
"51360","Tcf12",985.4,1077.78,1167.53,1162.3,1589.14,1726.52,1644.38,1634.28
"51361","Tcf15",0,4.29,1.34,1.31,10.74,0,1.79,2.03
"51362","Tcf19",87.31,87.85,123.04,76.09,70.49,77.3,61.73,50.69
"51363","Tcf20",1895.95,2163.06,2113.06,2148.81,2709.66,3170.56,3553.58,3471.32
"51364","Tcf21",0,0,0,0,0,0,0,1.35
"51365","Tcf23",7.13,7.5,8.02,6.56,8.73,2.81,3.58,8.79
"51366","Tcf24",5.35,11.78,12.04,10.49,11.41,3.51,6.26,5.41
"51367","Tcf25",13234.23,12866.96,12548.64,13014.85,12127.69,10231.93,13004.75,14411.11
"51368","Tcf3",363.51,417.83,438.66,493.25,567.98,572.7,495.64,509.61
"51369","Tcf4",9101.99,10172.51,10622.81,10308.5,7003.1,4840.16,4507.29,4396.6
"51370","Tcf7",83.75,71.78,101.64,73.46,140.32,160.21,195.93,145.31
"51371","Tcf7l1",101.57,68.57,73.56,82.65,124.88,114.54,131.51,162.21
"51372","Tcf7l2",108.7,157.49,157.81,174.48,285.33,370.32,493.85,581.26
"51373","Tcfl5",44.55,58.92,64.19,70.84,100.71,174.97,153.88,160.86
"51374","Tchh",17.82,36.43,14.71,39.36,71.17,89.94,88.57,91.24
"51375","Tchhl1",0,0,0,0,0,2.81,2.68,0
"51376","Tchp",92.66,132.85,92.28,123.31,163.82,177.08,190.56,179.78
"51377","Tcim",90.88,56.78,105.65,80.02,37.6,38.65,48.31,29.06
"51378","Tcirg1",153.24,232.48,169.85,236.13,194.7,165.84,122.57,126.39
"51379","Tcl1",0,0,0,0,0,0,0,0
"51380","Tcl1b1",0,0,0,2.62,0,0,0,0
"51381","Tcl1b2",0,0,0,0,0,0,0,0
"51382","Tcl1b3",0,0,0,0,0,0,0,0
"51383","Tcl1b4",0,0,0,0,0,0,0,0
"51384","Tcl1b5",0,0,0,0,0,0,0,0
"51385","Tcn2",277.98,272.12,382.49,338.46,576.04,593.78,667.42,648.84
"51386","Tcof1",201.36,275.34,274.16,264.99,431.69,393.51,473.27,449.46
"51387","Tcp1",5311.87,4967.87,4569.83,3897.5,4290.08,4239.35,5173.81,5277.27
"51388","Tcp1-ps1",0,0,0,0,0,0,0,0
"51389","Tcp10a",0,0,0,0,0.67,0,0.89,0
"51390","Tcp10b",0,1.07,0,2.62,3.36,4.22,0.89,5.41
"51391","Tcp10c",0,1.07,4.01,0,0,0.7,0,2.03
"51392","Tcp11",8.91,9.64,13.37,11.81,10.74,30.22,11.63,14.87
"51393","Tcp11l1",477.55,582.82,505.53,531.3,400.14,363.29,341.76,448.11
"51394","Tcp11l2",686.03,589.24,524.25,629.69,741.87,797.56,670.99,688.05
"51395","Tcp11x2",0,0,0,0,0,0,0,0.68
"51396","Tcstv1",0,0,0,0,0,0,0,0
"51397","Tcstv3",0,0,0,0,0,0,0,0
"51398","Tcta",1097.66,1133.49,1044.49,986.51,918.44,815.83,659.36,732.65
"51399","Tcte1",46.33,62.14,40.12,74.78,66.47,77.3,48.31,29.06
"51400","Tcte2",62.37,61.07,50.82,61.66,47.67,35.84,59.05,35.15
"51401","Tcte3",0,0,0,0,0,0,0,0
"51402","Tctex1d1",24.95,8.57,5.35,11.81,15.44,24.59,17.89,10.81
"51403","Tctex1d2",436.57,347.12,279.51,318.78,214.17,225.56,227.24,187.89
"51404","Tctex1d4",0,1.07,0,3.94,7.39,41.46,12.53,11.49
"51405","Tctn1",349.25,294.62,316.96,369.94,362.54,486.26,459.85,427.83
"51406","Tctn2",473.99,526.03,545.65,527.36,465.26,554.43,526.95,481.23
"51407","Tctn3",593.38,455.33,470.76,449.96,339.04,413.18,337.29,314.28
"51408","Tdg",425.88,411.4,478.78,409.3,498.83,486.26,484.9,498.8
"51409","Tdg-ps",5.35,0,0,3.94,0,1.41,3.58,1.35
"51410","Tdg-ps2",0,0,1.34,0,1.34,0.7,1.79,0
"51411","Tdgf1",26.73,24.64,26.75,30.17,7.39,21.08,17,16.9
"51412","Tdgf1-ps1",1.78,0,0,0,0,0,0,0
"51413","Tdgf1-ps2",0,0,0,0,0,0,0,0
"51414","Tdh",10.69,7.5,0,1.31,0.67,4.92,1.79,2.7
"51415","Tdo2",39.2,26.78,28.08,40.67,21.48,7.73,11.63,3.38
"51416","Tdp1",304.71,258.2,292.89,337.14,392.08,296.54,325.66,321.04
"51417","Tdp2",559.52,461.75,462.73,392.24,363.88,304.97,243.35,227.1
"51418","Tdpoz1",0,0,0,0,0,0,0,0
"51419","Tdpoz2",0,0,0,0,0,0,0,0
"51420","Tdpoz3",0,0,0,0,0,0,0,0
"51421","Tdpoz4",0,0,0,0,0,0,0,0
"51422","Tdpoz5",0,0,0,0,0,0,0,0
"51423","Tdpoz6",0,0,0,0,0,0,0,0
"51424","Tdpoz7",0,0,0,0,0,0,0,0
"51425","Tdpoz8",0,0,0,0,0,0,0,0
"51426","Tdpoz9",0,0,0,0,0,0,0,0
"51427","Tdrd1",17.82,27.86,18.72,20.99,30.21,20.38,40.26,34.47
"51428","Tdrd12",17.82,10.71,12.04,15.74,16.78,7.73,10.74,4.73
"51429","Tdrd3",522.1,590.32,588.45,533.92,529.04,614.86,478.64,533.94
"51430","Tdrd5",8.91,27.86,18.72,24.93,10.07,18.97,12.53,15.55
"51431","Tdrd6",17.82,16.07,13.37,13.12,10.74,9.14,13.42,10.14
"51432","Tdrd7",488.24,547.46,532.28,642.81,839.89,1019.61,930.44,1059.78
"51433","Tdrd9",0,13.93,6.69,1.31,14.77,11.95,9.84,6.08
"51434","Tdrkh",1021.03,1057.43,932.15,1031.11,1101.05,1200.9,1110.27,1198.33
"51435","Tdrp",212.05,259.27,278.18,229.57,382.01,419.51,531.43,473.12
"51436","Tead1",433,533.53,546.99,636.25,716.36,876.26,749.72,804.97
"51437","Tead2",49.89,89.99,97.63,99.7,138.3,106.81,90.36,83.13
"51438","Tead3",44.55,54.64,49.48,49.85,38.27,63.95,56.36,60.83
"51439","Tead4",3.56,9.64,14.71,2.62,17.46,7.73,15.21,17.57
"51440","Tec",44.55,34.28,53.5,61.66,84.59,67.46,84.1,58.13
"51441","Tecpr1",1719.54,1964.86,2094.34,1990.07,2047.69,1916.95,1961.99,1959.37
"51442","Tecpr2",1489.68,1655.24,1644.98,1793.3,1677.76,1674.52,1715.95,1493.02
"51443","Tecr",4274.8,4238.28,3985.39,4308.11,5266.93,5064.32,6526.53,7632.03
"51444","Tecrl",7.13,11.78,2.67,9.18,5.37,2.11,1.79,3.38
"51445","Tecta",12.47,10.71,10.7,17.05,17.46,23.19,17.89,23.66
"51446","Tectb",7.13,13.93,4.01,10.49,11.41,8.43,6.26,8.11
"51447","Tedc1",14.26,27.86,26.75,32.8,50.35,47.08,51,33.79
"51448","Tedc2",174.63,145.7,171.18,127.25,143.67,94.16,83.2,81.78
"51449","Teddm1a",0,0,0,0,0,0,0,0
"51450","Teddm1b",0,0,0,0,0,0,0,0
"51451","Teddm2",101.57,113.56,85.59,119.38,45.65,24.59,41.15,20.28
"51452","Teddm3",1.78,17.14,9.36,3.94,0,1.41,1.79,1.35
"51453","Tef",8740.26,9375.42,9594.37,9138.33,7968.53,8656.49,8214.75,7614.46
"51454","Tefm",322.53,251.77,239.39,182.35,134.27,177.78,144.93,156.13
"51455","Tek",199.57,196.06,262.13,194.15,504.2,386.48,543.06,431.21
"51456","Tekt1",23.16,16.07,12.04,7.87,36.25,92.76,66.2,83.13
"51457","Tekt2",17.82,22.5,24.07,19.68,14.1,56.92,19.68,43.93
"51458","Tekt3",0,0,0,1.31,2.01,14.05,1.79,8.11
"51459","Tekt4",21.38,20.36,14.71,15.74,20.81,66.05,36.68,73.67
"51460","Tekt5",156.81,177.84,200.61,135.12,288.02,184.11,250.5,262.24
"51461","Telo2",231.65,282.84,316.96,255.81,357.17,319.73,356.97,332.53
"51462","Ten1",634.36,573.17,512.22,603.45,506.22,456.75,513.53,505.56
"51463","Tenm1",787.6,651.38,698.11,703.15,1508.58,1577.55,2340.43,2032.37
"51464","Tenm2",1580.55,2167.35,2488.86,1578.15,1296.42,1816.46,2124.81,1749.85
